personnel_id,snapshot_date,synthetic_welfare_risk_score
P00776,2026-07-03,45.492
P00776,2026-08-02,49.041
P00776,2026-09-01,53.824
P00777,2026-04-04,48.338
P00777,2026-05-04,52.266
P00777,2026-06-03,51.018
P00777,2026-07-03,59.585
P00777,2026-08-02,53.431
P00777,2026-09-01,65.172
P00778,2026-04-04,59.281
P00778,2026-05-04,60.196
P00778,2026-06-03,49.578
P00778,2026-07-03,61.642
P00778,2026-08-02,56.541
P00778,2026-09-01,66.255
P00779,2026-04-04,63.806
P00779,2026-05-04,50.771
P00779,2026-06-03,51.916
P00779,2026-07-03,48.562
P00779,2026-08-02,50.784
P00779,2026-09-01,52.662
P00780,2026-04-04,72.04
P00780,2026-05-04,69.455
P00780,2026-06-03,78.009
P00780,2026-07-03,62.279
P00780,2026-08-02,79.472
P00780,2026-09-01,82.817
P00781,2026-04-04,34.043
P00781,2026-05-04,49.032
P00781,2026-06-03,55.108
P00781,2026-07-03,54.572
P00781,2026-08-02,50.345
P00781,2026-09-01,57.998
P00782,2026-04-04,53.834
P00782,2026-05-04,47.756
P00782,2026-06-03,46.168
P00782,2026-07-03,51.19
P00782,2026-08-02,52.365
P00782,2026-09-01,41.621
P00783,2026-04-04,37.053
P00783,2026-05-04,47.796
P00783,2026-06-03,28.76
P00783,2026-07-03,37.308
P00783,2026-08-02,38.645
P00783,2026-09-01,31.494
P00784,2026-04-04,35.663
P00784,2026-05-04,42.84
P00784,2026-06-03,46.987
P00784,2026-07-03,51.479
P00784,2026-08-02,41.963
P00784,2026-09-01,39.333
P00785,2026-04-04,53.48
P00785,2026-05-04,48.851
P00785,2026-06-03,57.388
P00785,2026-07-03,36.442
P00785,2026-08-02,55.649
P00785,2026-09-01,43.758
P00786,2026-04-04,38.54
P00786,2026-05-04,34.25
P00786,2026-06-03,43.793
P00786,2026-07-03,32.094
P00786,2026-08-02,43.846
P00786,2026-09-01,44.308
P00787,2026-04-04,28.954
P00787,2026-05-04,19.571
P00787,2026-06-03,22.365
P00787,2026-07-03,25.262
P00787,2026-08-02,22.892
P00787,2026-09-01,29.609
P00788,2026-04-04,56.623
P00788,2026-05-04,53.014
P00788,2026-06-03,59.209
P00788,2026-07-03,55.569
P00788,2026-08-02,64.917
P00788,2026-09-01,56.222
P00789,2026-04-04,55.606
P00789,2026-05-04,64.037
P00789,2026-06-03,46.133
P00789,2026-07-03,56.153
P00789,2026-08-02,48.743
P00789,2026-09-01,48.691
P00790,2026-04-04,18.185
P00790,2026-05-04,12.853
P00790,2026-06-03,20.382
P00790,2026-07-03,24.14
P00790,2026-08-02,33.753
P00790,2026-09-01,29.151
P00791,2026-04-04,66.803
P00791,2026-05-04,54.172
P00791,2026-06-03,67.086
P00791,2026-07-03,62.491
P00791,2026-08-02,49.779
P00791,2026-09-01,56.485
P00792,2026-04-04,61.201
P00792,2026-05-04,71.344
P00792,2026-06-03,72.9
P00792,2026-07-03,65.536
P00792,2026-08-02,66.547
P00792,2026-09-01,63.303
P00793,2026-04-04,63.988
P00793,2026-05-04,54.65
P00793,2026-06-03,69.773
P00793,2026-07-03,62.524
P00793,2026-08-02,54.996
P00793,2026-09-01,63.093
P00794,2026-04-04,28.629
P00794,2026-05-04,29.429
P00794,2026-06-03,15.358
P00794,2026-07-03,18.943
P00794,2026-08-02,24.578
P00794,2026-09-01,22.298
P00795,2026-04-04,44.673
P00795,2026-05-04,44.65
P00795,2026-06-03,49.828
P00795,2026-07-03,53.459
P00795,2026-08-02,51.873
P00795,2026-09-01,56.674
P00796,2026-04-04,61.515
P00796,2026-05-04,41.149
P00796,2026-06-03,43.122
P00796,2026-07-03,57.054
P00796,2026-08-02,46.676
P00796,2026-09-01,42.14
P00797,2026-04-04,46.083
P00797,2026-05-04,57.553
P00797,2026-06-03,60.516
P00797,2026-07-03,59.63
P00797,2026-08-02,57.95
P00797,2026-09-01,49.593
P00798,2026-04-04,43.521
P00798,2026-05-04,43.833
P00798,2026-06-03,46.496
P00798,2026-07-03,53.041
P00798,2026-08-02,36.212
P00798,2026-09-01,47.489
P00799,2026-04-04,40.4
P00799,2026-05-04,58.227
P00799,2026-06-03,61.855
P00799,2026-07-03,36.85
P00799,2026-08-02,58.514
P00799,2026-09-01,54.018
P00800,2026-04-04,67.765
P00800,2026-05-04,68.727
P00800,2026-06-03,71.319
P00800,2026-07-03,72.404
P00800,2026-08-02,57.938
P00800,2026-09-01,64.817
