personnel_id,month_start,days_on_duty,total_duty_hours,mean_daily_duty_hours,daily_duty_hours_sd,night_shifts,weekly_offs_entitled,weekly_offs_availed
P00160,2025-04-01,28,366.0,13.07,6.0,7,4,1
P00160,2025-05-01,28,371.5,13.27,2.51,12,4,3
P00160,2025-06-01,27,333.8,12.36,4.14,7,4,1
P00160,2025-07-01,29,365.2,12.59,0.69,5,4,1
P00160,2025-08-01,27,336.7,12.47,0.54,7,4,1
P00160,2025-08-31,30,371.8,12.39,2.83,3,4,0
P00160,2025-10-01,29,355.5,12.26,1.41,5,4,1
P00160,2025-10-31,31,376.3,12.14,3.61,10,4,0
P00160,2025-12-01,29,354.2,12.21,2.72,4,4,2
P00160,2025-12-31,30,363.9,12.13,2.98,7,4,0
P00160,2026-01-30,28,365.8,13.06,3.83,4,4,2
P00160,2026-03-02,26,317.9,12.23,0.81,5,4,2
P00160,2026-04-01,28,356.0,12.72,0.95,8,4,0
P00160,2026-05-02,25,330.3,13.21,2.7,3,4,1
P00160,2026-06-01,29,375.3,12.94,2.4,4,4,1
P00160,2026-07-02,31,379.0,12.22,2.81,4,4,2
P00160,2026-08-01,28,336.5,12.02,2.49,4,4,2
P00161,2024-08-31,27,338.4,12.54,1.55,6,4,4
P00161,2024-09-30,30,377.8,12.59,0.73,5,4,1
P00161,2024-10-31,27,351.8,13.03,1.49,3,4,2
P00161,2024-11-30,27,319.4,11.83,1.61,2,4,2
P00161,2024-12-31,29,335.7,11.58,0.38,6,4,0
P00161,2025-01-30,27,351.0,13.0,0.99,5,4,2
P00161,2025-03-02,28,361.1,12.9,2.93,3,4,0
P00161,2025-04-01,23,298.1,12.96,2.68,5,4,0
P00161,2025-05-01,30,370.1,12.34,0.67,6,4,1
P00161,2025-06-01,26,327.8,12.61,1.9,8,4,0
P00161,2025-07-01,28,338.0,12.07,5.64,5,4,1
P00161,2025-08-01,28,349.9,12.5,0.64,8,4,1
P00161,2025-08-31,28,363.5,12.98,4.89,4,4,1
P00161,2025-10-01,26,320.5,12.33,1.69,3,4,1
P00161,2025-10-31,26,333.2,12.82,1.38,0,4,0
P00161,2025-12-01,26,321.2,12.36,1.34,2,4,1
P00161,2025-12-31,28,376.1,13.43,1.68,5,4,1
P00161,2026-01-30,29,389.6,13.43,1.75,4,4,3
P00161,2026-03-02,30,389.8,12.99,1.21,4,4,0
P00161,2026-04-01,27,363.2,13.45,4.07,5,4,2
P00161,2026-05-02,27,347.3,12.86,0.91,4,4,0
P00161,2026-06-01,28,363.0,12.96,1.73,2,4,2
P00161,2026-07-02,27,345.4,12.79,5.74,3,4,1
P00161,2026-08-01,27,347.5,12.87,1.32,2,4,0
P00162,2024-08-31,31,418.9,13.51,2.1,3,4,0
P00162,2024-09-30,28,361.2,12.9,1.05,4,4,0
P00162,2024-10-31,28,393.8,14.07,3.22,5,4,1
P00162,2024-11-30,27,387.6,14.36,3.35,4,4,1
P00162,2024-12-31,28,409.6,14.63,0.98,6,4,1
P00162,2025-01-30,29,425.3,14.67,1.15,6,4,1
P00162,2025-03-02,29,407.6,14.05,1.82,4,4,0
P00162,2025-04-01,28,403.8,14.42,1.67,7,4,0
P00162,2025-05-01,27,400.2,14.82,4.23,2,4,1
P00162,2025-06-01,28,401.0,14.32,3.61,5,4,0
P00162,2025-07-01,27,404.4,14.98,4.14,2,4,0
P00162,2025-08-01,28,396.8,14.17,3.53,6,4,0
P00162,2025-08-31,30,412.1,13.74,0.88,2,4,2
P00162,2025-10-01,28,402.7,14.38,1.59,9,4,1
P00162,2025-10-31,27,383.7,14.21,4.73,9,4,0
P00162,2025-12-01,29,409.2,14.11,4.92,8,4,3
P00162,2025-12-31,29,420.0,14.48,3.07,5,4,1
P00162,2026-01-30,31,433.5,13.98,1.5,6,4,1
P00162,2026-03-02,28,387.0,13.82,3.28,5,4,0
P00162,2026-04-01,29,405.9,14.0,0.89,6,4,0
P00162,2026-05-02,31,434.8,14.03,6.0,3,4,2
P00162,2026-06-01,29,411.8,14.2,2.16,4,4,0
P00162,2026-07-02,29,396.1,13.66,0.82,6,4,0
P00162,2026-08-01,27,348.3,12.9,4.14,3,4,0
P00163,2024-08-31,29,230.0,7.93,2.13,7,4,3
P00163,2024-09-30,29,256.7,8.85,2.63,10,4,3
P00163,2024-10-31,27,222.3,8.24,3.87,7,4,2
P00163,2024-11-30,29,266.2,9.18,2.08,10,4,1
P00163,2024-12-31,29,244.9,8.44,3.01,4,4,2
P00163,2025-01-30,29,226.1,7.8,1.38,4,4,0
P00163,2025-03-02,28,231.3,8.26,5.35,0,4,2
P00163,2025-04-01,29,252.9,8.72,6.0,4,4,2
P00163,2025-05-01,28,235.0,8.39,4.98,11,4,2
P00163,2025-06-01,28,213.2,7.61,1.32,5,4,2
P00163,2025-07-01,30,248.7,8.29,3.39,15,4,0
P00163,2025-08-01,28,230.2,8.22,2.39,7,4,2
P00163,2025-08-31,28,227.1,8.11,1.02,5,4,2
P00163,2025-10-01,29,232.6,8.02,4.97,3,4,3
P00163,2025-10-31,29,225.3,7.77,2.78,8,4,2
P00163,2025-12-01,31,258.2,8.33,1.72,4,4,1
P00163,2025-12-31,28,232.5,8.3,0.2,6,4,1
P00163,2026-01-30,28,255.1,9.11,1.29,6,4,2
P00163,2026-03-02,28,224.6,8.02,4.31,2,4,4
P00163,2026-04-01,28,238.1,8.5,1.77,1,4,4
P00163,2026-05-02,28,219.2,7.83,0.48,7,4,3
P00163,2026-06-01,29,243.6,8.4,2.45,12,4,2
P00163,2026-07-02,31,258.9,8.35,3.75,6,4,0
P00163,2026-08-01,24,202.4,8.43,6.0,11,4,3
P00164,2024-08-31,27,331.3,12.27,3.36,7,4,3
P00164,2024-09-30,27,353.0,13.07,3.44,5,4,1
P00164,2024-10-31,27,339.4,12.57,2.83,6,4,0
P00164,2024-11-30,27,339.0,12.56,2.04,3,4,0
P00164,2024-12-31,26,334.4,12.86,1.39,0,4,1
P00164,2025-01-30,30,389.5,12.98,0.6,3,4,1
P00164,2025-03-02,27,357.6,13.24,1.42,6,4,1
P00164,2025-04-01,27,353.9,13.11,0.44,5,4,0
P00164,2025-05-01,28,341.7,12.2,2.32,6,4,0
P00164,2025-06-01,25,321.7,12.87,1.47,6,4,1
P00164,2025-07-01,25,328.1,13.12,1.84,7,4,2
P00164,2025-08-01,29,375.5,12.95,1.77,4,4,0
P00164,2025-08-31,25,323.3,12.93,2.19,3,4,1
P00164,2025-10-01,24,315.7,13.15,0.83,4,4,1
P00164,2025-10-31,26,340.1,13.08,3.12,4,4,2
P00164,2025-12-01,28,378.7,13.53,2.2,6,4,1
P00164,2025-12-31,28,389.0,13.89,0.88,9,4,1
P00164,2026-01-30,25,351.4,14.06,1.12,3,4,2
P00164,2026-03-02,29,403.0,13.9,1.55,5,4,1
P00164,2026-04-01,28,382.7,13.67,1.81,3,4,0
P00164,2026-05-02,29,400.0,13.79,1.37,3,4,3
P00164,2026-06-01,26,349.2,13.43,1.57,2,4,0
P00164,2026-07-02,31,410.9,13.25,1.73,1,4,2
P00164,2026-08-01,29,391.2,13.49,0.99,1,4,0
P00165,2024-08-31,30,425.6,14.19,4.51,10,4,2
P00165,2024-09-30,28,381.3,13.62,6.0,5,4,1
P00165,2024-10-31,31,432.2,13.94,1.43,2,4,0
P00165,2024-11-30,26,354.2,13.62,6.0,10,4,0
P00165,2024-12-31,30,410.5,13.68,2.21,11,4,1
P00165,2025-01-30,29,406.3,14.01,1.29,5,4,2
P00165,2025-03-02,28,391.1,13.97,6.0,5,4,0
P00165,2025-04-01,29,371.3,12.8,2.28,8,4,2
P00165,2025-05-01,28,361.4,12.91,2.38,4,4,1
P00165,2025-06-01,27,355.0,13.15,0.54,3,4,1
P00165,2025-07-01,31,406.6,13.12,2.18,9,4,2
P00165,2025-08-01,31,419.7,13.54,3.48,10,4,2
P00165,2025-08-31,30,393.2,13.11,2.01,11,4,0
P00165,2025-10-01,31,407.2,13.14,0.5,4,4,0
P00165,2025-10-31,29,389.1,13.42,3.51,7,4,1
P00165,2025-12-01,28,390.8,13.96,3.0,5,4,0
P00165,2025-12-31,31,418.7,13.51,0.61,4,4,1
P00165,2026-01-30,31,416.8,13.44,0.74,5,4,2
P00165,2026-03-02,30,407.2,13.57,0.4,3,4,0
P00165,2026-04-01,28,405.7,14.49,3.97,7,4,1
P00165,2026-05-02,31,416.7,13.44,2.16,8,4,1
P00165,2026-06-01,31,426.4,13.75,1.81,5,4,1
P00165,2026-07-02,31,433.4,13.98,2.83,6,4,0
P00165,2026-08-01,31,414.2,13.36,1.1,8,4,1
P00166,2024-08-31,29,373.4,12.88,1.49,8,4,0
P00166,2024-09-30,28,366.6,13.09,0.23,6,4,0
P00166,2024-10-31,29,383.7,13.23,1.03,4,4,1
P00166,2024-11-30,26,335.6,12.91,3.27,4,4,1
P00166,2024-12-31,28,359.4,12.84,1.17,3,4,0
P00166,2025-01-30,31,401.6,12.95,1.43,5,4,0
P00166,2025-03-02,31,410.5,13.24,3.05,3,4,1
P00166,2025-04-01,28,370.7,13.24,0.33,3,4,0
P00166,2025-05-01,27,326.6,12.1,3.04,3,4,3
P00166,2025-06-01,29,368.7,12.71,1.16,3,4,3
P00166,2025-07-01,26,337.9,13.0,2.44,8,4,1
P00166,2025-08-01,29,360.6,12.43,0.83,11,4,0
P00166,2025-08-31,27,331.8,12.29,1.29,7,4,0
P00166,2025-10-01,28,338.7,12.1,0.39,7,4,0
P00166,2025-10-31,27,365.7,13.55,2.51,4,4,2
P00166,2025-12-01,28,350.1,12.5,2.87,7,4,0
P00166,2025-12-31,28,343.9,12.28,0.89,5,4,0
P00166,2026-01-30,24,313.6,13.07,1.64,3,4,1
P00166,2026-03-02,27,355.1,13.15,0.86,6,4,3
P00166,2026-04-01,27,300.7,11.14,2.42,5,4,1
P00166,2026-05-02,25,303.8,12.15,1.47,9,4,1
P00166,2026-06-01,30,359.2,11.97,1.49,4,4,0
P00166,2026-07-02,28,337.7,12.06,2.31,4,4,0
P00166,2026-08-01,27,312.4,11.57,1.24,3,4,1
P00167,2024-08-31,28,381.8,13.64,2.74,8,4,1
P00167,2024-09-30,31,403.7,13.02,1.75,4,4,1
P00167,2024-10-31,31,440.2,14.2,0.68,7,4,2
P00167,2024-11-30,30,400.4,13.35,6.0,6,4,1
P00167,2024-12-31,26,363.8,13.99,1.95,2,4,0
P00167,2025-01-30,29,407.9,14.07,0.72,8,4,1
P00167,2025-03-02,31,439.8,14.19,1.32,7,4,0
P00167,2025-04-01,29,395.9,13.65,4.53,11,4,0
P00167,2025-05-01,29,390.0,13.45,0.3,10,4,1
P00167,2025-06-01,27,355.9,13.18,2.04,12,4,0
P00167,2025-07-01,29,380.6,13.12,1.77,7,4,0
P00167,2025-08-01,31,396.0,12.77,3.53,9,4,1
P00167,2025-08-31,31,392.1,12.65,1.27,6,4,2
P00167,2025-10-01,29,363.1,12.52,6.0,6,4,1
P00167,2025-10-31,28,339.7,12.13,4.26,2,4,2
P00167,2025-12-01,27,328.7,12.17,1.32,8,4,2
P00167,2025-12-31,31,388.2,12.52,3.18,7,4,1
P00167,2026-01-30,31,378.6,12.21,2.65,10,4,1
P00167,2026-03-02,27,338.0,12.52,6.0,5,4,0
P00167,2026-04-01,28,365.6,13.06,3.24,9,4,2
P00167,2026-05-02,30,378.3,12.61,2.45,7,4,1
P00167,2026-06-01,30,372.4,12.41,2.68,9,4,1
P00167,2026-07-02,30,394.8,13.16,6.0,6,4,1
P00167,2026-08-01,27,335.1,12.41,5.44,7,4,3
P00168,2024-08-31,28,347.2,12.4,1.29,5,4,0
P00168,2024-09-30,27,337.7,12.51,1.13,3,4,0
P00168,2024-10-31,28,340.4,12.16,2.41,4,4,1
P00168,2024-11-30,29,351.4,12.12,0.21,3,4,0
P00168,2024-12-31,25,281.9,11.28,3.07,5,4,0
P00168,2025-01-30,28,333.6,11.91,2.42,4,4,1
P00168,2025-03-02,28,333.6,11.91,1.38,5,4,0
P00168,2025-04-01,29,350.2,12.07,0.56,8,4,1
P00168,2025-05-01,25,297.3,11.89,2.83,3,4,0
P00168,2025-06-01,23,278.8,12.12,2.6,3,4,1
P00168,2025-07-01,28,347.7,12.42,2.1,1,4,3
P00168,2025-08-01,31,369.4,11.92,1.88,6,4,0
P00168,2025-08-31,30,344.2,11.47,1.55,8,4,2
P00168,2025-10-01,26,302.3,11.63,0.49,1,4,2
P00168,2025-10-31,27,298.0,11.04,1.84,10,4,0
P00168,2025-12-01,27,308.1,11.41,0.31,7,4,1
P00168,2025-12-31,29,327.4,11.29,1.58,4,4,0
P00168,2026-01-30,26,304.6,11.71,0.46,5,4,0
P00168,2026-03-02,26,307.3,11.82,0.68,2,4,3
P00168,2026-04-01,26,300.2,11.55,3.21,2,4,0
P00168,2026-05-02,28,334.5,11.94,0.95,3,4,1
P00168,2026-06-01,27,311.5,11.54,1.2,6,4,0
P00168,2026-07-02,27,317.6,11.76,0.63,4,4,1
P00168,2026-08-01,29,338.2,11.66,0.85,7,4,0
P00169,2024-08-31,27,348.3,12.9,1.41,3,4,0
P00169,2024-09-30,30,378.9,12.63,4.02,5,4,2
P00169,2024-10-31,28,352.7,12.6,2.56,6,4,0
P00169,2024-11-30,28,378.6,13.52,3.08,1,4,1
P00169,2024-12-31,27,354.3,13.12,3.17,5,4,1
P00169,2025-01-30,27,341.8,12.66,0.36,7,4,0
P00169,2025-03-02,26,338.4,13.02,1.57,4,4,1
P00169,2025-04-01,26,358.0,13.77,3.53,7,4,3
P00169,2025-05-01,26,334.9,12.88,0.56,1,4,2
P00169,2025-06-01,27,353.3,13.09,0.77,11,4,0
P00169,2025-07-01,28,347.2,12.4,1.5,4,4,1
P00169,2025-08-01,28,353.8,12.64,3.48,5,4,0
P00169,2025-08-31,27,368.0,13.63,2.51,3,4,1
P00169,2025-10-01,24,316.9,13.21,4.46,5,4,0
P00169,2025-10-31,28,362.0,12.93,1.8,3,4,1
P00169,2025-12-01,27,354.0,13.11,0.37,7,4,1
P00169,2025-12-31,30,413.9,13.8,1.52,2,4,2
P00169,2026-01-30,28,377.7,13.49,3.33,5,4,0
P00169,2026-03-02,28,371.7,13.28,2.38,5,4,0
P00169,2026-04-01,27,376.4,13.94,2.1,4,4,1
P00169,2026-05-02,24,326.7,13.61,2.49,5,4,1
P00169,2026-06-01,28,374.8,13.39,0.78,5,4,2
P00169,2026-07-02,26,343.8,13.22,0.55,3,4,1
P00169,2026-08-01,30,403.1,13.44,3.89,2,4,1
P00170,2024-08-31,28,328.7,11.74,1.71,2,4,0
P00170,2024-09-30,29,373.8,12.89,1.94,11,4,1
P00170,2024-10-31,28,352.0,12.57,0.2,8,4,1
P00170,2024-11-30,27,339.1,12.56,1.75,2,4,1
P00170,2024-12-31,27,337.4,12.5,0.61,7,4,1
P00170,2025-01-30,27,335.8,12.44,2.2,4,4,3
P00170,2025-03-02,28,372.7,13.31,0.95,3,4,0
P00170,2025-04-01,28,363.2,12.97,3.43,2,4,1
P00170,2025-05-01,29,380.6,13.12,0.55,3,4,0
P00170,2025-06-01,26,328.9,12.65,0.64,4,4,1
P00170,2025-07-01,29,385.7,13.3,2.01,3,4,0
P00170,2025-08-01,27,353.8,13.1,5.1,3,4,1
P00170,2025-08-31,26,351.6,13.52,0.54,2,4,1
P00170,2025-10-01,28,341.0,12.18,3.09,5,4,0
P00170,2025-10-31,29,370.7,12.78,0.72,4,4,0
P00170,2025-12-01,27,365.4,13.53,1.61,4,4,1
P00170,2025-12-31,27,337.3,12.49,4.19,6,4,1
P00170,2026-01-30,28,371.4,13.27,1.31,1,4,1
P00170,2026-03-02,27,352.9,13.07,2.82,5,4,0
P00170,2026-04-01,30,392.1,13.07,3.16,3,4,0
P00170,2026-05-02,30,374.6,12.49,1.75,2,4,1
P00170,2026-06-01,27,346.2,12.82,1.89,2,4,1
P00170,2026-07-02,31,369.8,11.93,0.56,5,4,1
P00170,2026-08-01,26,316.8,12.18,3.74,1,4,1
P00171,2024-08-31,30,413.6,13.79,1.66,8,4,2
P00171,2024-09-30,29,388.5,13.4,1.65,5,4,2
P00171,2024-10-31,28,359.0,12.82,1.4,8,4,0
P00171,2024-11-30,30,387.8,12.93,6.0,6,4,0
P00171,2024-12-31,27,353.7,13.1,1.95,4,4,1
P00171,2025-01-30,29,363.1,12.52,4.05,4,4,0
P00171,2025-03-02,26,335.8,12.91,2.78,7,4,2
P00171,2025-04-01,31,408.8,13.19,4.83,9,4,0
P00171,2025-05-01,30,400.9,13.36,4.62,9,4,0
P00171,2025-06-01,31,395.2,12.75,2.72,7,4,1
P00171,2025-07-01,27,352.1,13.04,4.35,7,4,2
P00171,2025-08-01,27,344.3,12.75,3.0,6,4,0
P00171,2025-08-31,28,349.3,12.47,0.61,9,4,1
P00171,2025-10-01,29,379.8,13.1,6.0,3,4,0
P00171,2025-10-31,31,398.1,12.84,2.91,3,4,1
P00171,2025-12-01,28,369.4,13.19,1.71,3,4,0
P00171,2025-12-31,29,384.9,13.27,5.27,5,4,1
P00171,2026-01-30,31,407.8,13.15,1.91,9,4,4
P00171,2026-03-02,26,321.3,12.36,2.05,5,4,1
P00171,2026-04-01,31,389.0,12.55,5.7,7,4,0
P00171,2026-05-02,29,354.9,12.24,3.39,5,4,0
P00171,2026-06-01,29,359.2,12.38,5.02,6,4,0
P00171,2026-07-02,27,349.6,12.95,1.38,10,4,1
P00171,2026-08-01,28,383.6,13.7,2.46,5,4,2
P00172,2024-08-31,31,283.3,9.14,0.88,7,4,4
P00172,2024-09-30,31,280.5,9.05,3.3,5,4,4
P00172,2024-10-31,29,249.3,8.6,1.49,7,4,2
P00172,2024-11-30,27,239.2,8.86,6.0,5,4,2
P00172,2024-12-31,30,267.3,8.91,1.5,6,4,4
P00172,2025-01-30,29,242.2,8.35,4.61,8,4,3
P00172,2025-03-02,27,217.7,8.06,2.56,6,4,1
P00172,2025-04-01,29,242.4,8.36,3.17,5,4,4
P00172,2025-05-01,26,234.2,9.01,1.73,3,4,4
P00172,2025-06-01,29,283.8,9.78,2.99,9,4,2
P00172,2025-07-01,31,301.1,9.71,0.9,3,4,1
P00172,2025-08-01,30,303.2,10.11,4.4,5,4,2
P00172,2025-08-31,28,251.1,8.97,0.49,13,4,2
P00172,2025-10-01,30,268.4,8.95,6.0,2,4,1
P00172,2025-10-31,28,261.5,9.34,3.91,10,4,2
P00172,2025-12-01,29,327.2,11.28,6.0,8,4,2
P00172,2025-12-31,29,287.2,9.9,1.17,8,4,3
P00172,2026-01-30,31,319.6,10.31,2.79,6,4,1
P00172,2026-03-02,29,277.2,9.56,6.0,10,4,2
P00172,2026-04-01,25,217.2,8.69,4.67,7,4,2
P00172,2026-05-02,30,293.1,9.77,1.86,6,4,2
P00172,2026-06-01,29,302.4,10.43,0.63,5,4,3
P00172,2026-07-02,29,299.8,10.34,0.72,5,4,2
P00172,2026-08-01,29,283.1,9.76,0.49,5,4,2
P00173,2024-08-31,30,415.1,13.84,3.22,8,4,1
P00173,2024-09-30,29,397.7,13.71,6.0,10,4,1
P00173,2024-10-31,31,434.3,14.01,3.54,6,4,2
P00173,2024-11-30,29,387.4,13.36,3.24,7,4,0
P00173,2024-12-31,30,406.3,13.54,5.95,7,4,0
P00173,2025-01-30,26,361.1,13.89,0.97,9,4,0
P00173,2025-03-02,28,401.0,14.32,3.23,6,4,1
P00173,2025-04-01,28,394.5,14.09,3.41,11,4,0
P00173,2025-05-01,28,406.9,14.53,3.58,8,4,1
P00173,2025-06-01,31,420.5,13.56,3.74,5,4,2
P00173,2025-07-01,29,415.0,14.31,2.13,7,4,0
P00173,2025-08-01,31,442.0,14.26,2.7,4,4,1
P00173,2025-08-31,29,380.3,13.11,5.12,6,4,1
P00173,2025-10-01,29,395.9,13.65,6.0,7,4,1
P00173,2025-10-31,30,406.1,13.54,2.16,5,4,1
P00173,2025-12-01,31,428.0,13.81,2.6,6,4,1
P00173,2025-12-31,28,381.8,13.64,3.3,5,4,0
P00173,2026-01-30,31,397.6,12.83,3.63,7,4,1
P00173,2026-03-02,29,395.3,13.63,1.04,5,4,1
P00173,2026-04-01,31,409.6,13.21,3.13,5,4,0
P00173,2026-05-02,27,366.5,13.57,2.24,6,4,0
P00173,2026-06-01,28,354.3,12.65,3.49,8,4,1
P00173,2026-07-02,27,363.5,13.46,1.0,8,4,1
P00173,2026-08-01,29,386.9,13.34,2.51,8,4,0
P00174,2024-08-31,28,347.8,12.42,2.03,5,4,0
P00174,2024-09-30,28,360.1,12.86,0.88,8,4,2
P00174,2024-10-31,29,338.9,11.69,1.52,3,4,1
P00174,2024-11-30,25,312.3,12.49,1.94,3,4,0
P00174,2024-12-31,26,334.8,12.88,3.18,3,4,0
P00174,2025-01-30,25,316.2,12.65,2.2,7,4,2
P00174,2025-03-02,29,343.8,11.86,0.65,4,4,1
P00174,2025-04-01,29,378.1,13.04,1.37,3,4,1
P00174,2025-05-01,27,337.1,12.49,1.91,8,4,0
P00174,2025-06-01,27,338.2,12.52,1.67,3,4,0
P00174,2025-07-01,25,311.8,12.47,1.44,5,4,2
P00174,2025-08-01,26,318.6,12.25,0.85,6,4,0
P00174,2025-08-31,27,321.0,11.89,1.0,3,4,1
P00174,2025-10-01,26,315.7,12.14,4.22,9,4,0
P00174,2025-10-31,26,314.4,12.09,0.21,3,4,0
P00174,2025-12-01,26,328.1,12.62,3.42,5,4,0
P00174,2025-12-31,24,289.4,12.06,1.31,7,4,0
P00174,2026-01-30,26,296.1,11.39,3.46,2,4,1
P00174,2026-03-02,28,329.1,11.75,2.03,2,4,1
P00174,2026-04-01,26,307.0,11.81,1.05,5,4,0
P00174,2026-05-02,30,372.6,12.42,2.79,4,4,0
P00174,2026-06-01,27,318.4,11.79,3.54,6,4,0
P00174,2026-07-02,26,331.8,12.76,1.97,4,4,0
P00174,2026-08-01,30,367.2,12.24,3.02,1,4,1
P00175,2024-08-31,29,385.8,13.3,0.54,7,4,1
P00175,2024-09-30,29,402.1,13.87,0.36,5,4,1
P00175,2024-10-31,26,360.7,13.87,6.0,4,4,1
P00175,2024-11-30,29,384.8,13.27,0.56,7,4,1
P00175,2024-12-31,29,393.7,13.58,0.41,9,4,0
P00175,2025-01-30,31,399.9,12.9,1.31,7,4,1
P00175,2025-03-02,28,356.1,12.72,1.62,10,4,1
P00175,2025-04-01,29,351.3,12.11,3.42,6,4,0
P00175,2025-05-01,31,400.5,12.92,3.72,10,4,0
P00175,2025-06-01,29,376.1,12.97,1.98,5,4,0
P00175,2025-07-01,31,416.1,13.42,0.98,2,4,1
P00175,2025-08-01,25,314.1,12.56,1.73,4,4,2
P00175,2025-08-31,31,401.1,12.94,3.29,6,4,0
P00175,2025-10-01,27,348.8,12.92,1.05,11,4,0
P00175,2025-10-31,29,385.5,13.29,0.97,5,4,0
P00175,2025-12-01,29,367.5,12.67,3.29,10,4,1
P00175,2025-12-31,31,395.1,12.74,2.65,8,4,1
P00175,2026-01-30,27,342.7,12.69,4.91,3,4,1
P00175,2026-03-02,29,383.6,13.23,2.54,3,4,1
P00175,2026-04-01,29,366.2,12.63,3.12,7,4,2
P00175,2026-05-02,29,377.4,13.01,0.33,6,4,0
P00175,2026-06-01,28,387.5,13.84,0.24,4,4,1
P00175,2026-07-02,29,390.2,13.45,2.74,7,4,0
P00175,2026-08-01,27,359.8,13.33,6.0,6,4,0
P00176,2024-08-31,27,342.8,12.69,5.66,7,4,2
P00176,2024-09-30,29,399.1,13.76,2.04,6,4,0
P00176,2024-10-31,27,349.7,12.95,1.44,5,4,0
P00176,2024-11-30,27,352.7,13.06,6.0,9,4,2
P00176,2024-12-31,28,382.5,13.66,1.48,8,4,1
P00176,2025-01-30,27,350.5,12.98,0.35,6,4,0
P00176,2025-03-02,30,396.8,13.23,0.86,2,4,1
P00176,2025-04-01,27,389.5,14.43,1.15,1,4,1
P00176,2025-05-01,25,345.5,13.82,3.17,8,4,1
P00176,2025-06-01,26,352.6,13.56,6.0,4,4,1
P00176,2025-07-01,30,390.8,13.03,0.82,4,4,0
P00176,2025-08-01,28,350.2,12.51,1.68,7,4,1
P00176,2025-08-31,28,365.8,13.07,1.99,7,4,0
P00176,2025-10-01,26,333.9,12.84,3.18,9,4,1
P00176,2025-10-31,30,378.4,12.61,1.7,6,4,0
P00176,2025-12-01,30,391.5,13.05,3.97,5,4,1
P00176,2025-12-31,28,396.9,14.17,4.6,6,4,0
P00176,2026-01-30,27,354.6,13.13,2.42,2,4,1
P00176,2026-03-02,27,370.2,13.71,1.29,8,4,0
P00176,2026-04-01,28,365.2,13.04,4.89,4,4,0
P00176,2026-05-02,28,383.8,13.71,4.54,7,4,2
P00176,2026-06-01,28,358.5,12.8,0.52,8,4,1
P00176,2026-07-02,26,341.8,13.15,2.52,5,4,0
P00176,2026-08-01,29,373.5,12.88,4.07,2,4,1
P00177,2024-08-31,28,376.3,13.44,0.33,5,4,0
P00177,2024-09-30,27,363.2,13.45,3.62,8,4,1
P00177,2024-10-31,29,394.1,13.59,3.32,7,4,2
P00177,2024-11-30,28,366.7,13.09,2.51,8,4,0
P00177,2024-12-31,27,365.7,13.55,0.9,4,4,0
P00177,2025-01-30,29,416.6,14.37,0.5,5,4,1
P00177,2025-03-02,30,407.5,13.58,2.82,6,4,1
P00177,2025-04-01,27,379.9,14.07,1.66,7,4,0
P00177,2025-05-01,29,409.6,14.12,2.65,5,4,2
P00177,2025-06-01,30,428.0,14.27,5.54,4,4,2
P00177,2025-07-01,26,365.3,14.05,1.27,5,4,1
P00177,2025-08-01,25,337.0,13.48,2.08,7,4,0
P00177,2025-08-31,30,404.7,13.49,2.87,3,4,1
P00177,2025-10-01,26,373.2,14.35,4.97,9,4,1
P00177,2025-10-31,27,382.6,14.17,2.49,5,4,0
P00177,2025-12-01,30,429.1,14.3,2.01,2,4,1
P00177,2025-12-31,29,407.8,14.06,0.56,8,4,0
P00177,2026-01-30,29,420.0,14.48,2.59,5,4,0
P00177,2026-03-02,27,373.0,13.82,4.76,7,4,0
P00177,2026-04-01,28,393.5,14.05,0.9,6,4,0
P00177,2026-05-02,30,443.6,14.79,3.73,6,4,0
P00177,2026-06-01,27,381.0,14.11,1.9,9,4,0
P00177,2026-07-02,30,406.1,13.54,3.06,7,4,2
P00177,2026-08-01,29,414.0,14.27,2.45,8,4,1
P00178,2024-08-31,27,233.6,8.65,1.26,9,4,1
P00178,2024-09-30,30,262.5,8.75,1.48,12,4,0
P00178,2024-10-31,28,238.6,8.52,3.51,8,4,2
P00178,2024-11-30,30,254.3,8.48,4.31,8,4,3
P00178,2024-12-31,29,248.4,8.57,3.13,8,4,2
P00178,2025-01-30,29,244.7,8.44,3.61,5,4,2
P00178,2025-03-02,30,260.2,8.67,0.46,6,4,2
P00178,2025-04-01,29,248.1,8.55,6.0,9,4,3
P00178,2025-05-01,30,272.8,9.09,0.69,6,4,3
P00178,2025-06-01,27,239.9,8.88,3.96,8,4,3
P00178,2025-07-01,29,269.3,9.29,2.94,7,4,2
P00178,2025-08-01,27,238.9,8.85,1.38,7,4,3
P00178,2025-08-31,31,283.4,9.14,3.94,8,4,0
P00178,2025-10-01,29,270.6,9.33,1.12,5,4,2
P00178,2025-10-31,27,245.1,9.08,2.45,8,4,1
P00178,2025-12-01,28,273.6,9.77,1.47,11,4,2
P00178,2025-12-31,26,267.5,10.29,4.12,5,4,0
P00178,2026-01-30,30,311.1,10.37,1.86,4,4,3
P00178,2026-03-02,28,271.5,9.7,1.14,7,4,3
P00178,2026-04-01,31,318.0,10.26,2.39,6,4,3
P00178,2026-05-02,29,300.9,10.38,2.43,5,4,0
P00178,2026-06-01,30,321.7,10.72,3.5,7,4,3
P00178,2026-07-02,28,267.5,9.55,0.95,15,4,2
P00178,2026-08-01,30,324.3,10.81,4.05,8,4,2
